ticker,DropDate,Close,PctChange,Close+1M,Close+2M,Close+3M,Close+4M,Close+5M,Close+6M,Close+7M,Close+8M,Close+9M,Close+10M,Close+11M,Close+12M,Close+13M,Close+14M,Close+15M,Close+16M,Close+17M,Close+18M,Close+19M,Close+20M,Close+21M,Close+22M,Close+23M,Close+24M,Close+25M,Close+26M,Close+27M,Close+28M,Close+29M,Close+30M,Close+31M,Close+32M,Close+33M,Close+34M,Close+35M,Close+36M,Close+37M,Close+38M,Close+39M,Close+40M,Close+41M,Close+42M,Close+43M,Close+44M,Close+45M,Close+46M,Close+47M,Close+48M
UA,2022-02-11,15.36,-11.37%,14.0,14.680000305175781,9.1899995803833,8.869999885559082,7.610000133514404,8.890000343322754,8.170000076293945,6.329999923706055,8.140000343322754,9.119999885559082,9.720000267028809,9.449999809265137,7.260000228881836,8.3100004196167,7.079999923706055,6.960000038146973,7.230000019073486,7.150000095367432,6.53000020980835,6.28000020980835,6.579999923706055,8.050000190734863,7.820000171661377,8.050000190734863,7.929999828338623,6.389999866485596,6.659999847412109,6.639999866485596,6.820000171661377,7.590000152587891,6.480000019073486,7.880000114440918,8.609999656677246,9.180000305175781,7.449999809265137,6.619999885559082,6.650000095367432,4.989999771118164,5.889999866485596,6.559999942779541,6.420000076293945,4.96999979019165,4.900000095367432,,,,,
NTAP,2021-02-25,54.89,-14.48%,63.010169982910156,69.63310241699219,70.5898208618164,74.40768432617188,71.32888793945312,74.7069091796875,85.23143768310547,85.01274871826172,80.64797973632812,85.23189544677734,78.69853210449219,73.57561492919922,78.67101287841797,71.50802612304688,64.15396881103516,62.14915466308594,64.4130859375,73.15730285644531,58.304222106933594,63.6575813293457,70.04679870605469,55.40131378173828,62.77586364746094,61.262489318847656,58.32091522216797,58.576316833496094,65.53606414794922,70.31256103515625,75.87232208251953,71.70731353759766,72.4654541015625,70.02239990234375,75.44216918945312,86.349365234375,86.71646118164062,84.95765686035156,101.95306396484375,98.54837799072266,115.21392059326172,124.70362854003906,123.07635498046875,129.87908935546875,119.27310943603516,117.54613494873047,124.21046447753906,116.50267028808594,118.5899887084961,121.24993896484375
BIIB,2020-11-09,236.26,-28.17%,244.75,267.5199890136719,269.30999755859375,266.489990234375,268.1700134277344,275.6099853515625,406.94000244140625,358.1600036621094,340.20001220703125,300.1499938964844,285.5899963378906,270.0299987792969,232.42999267578125,235.30999755859375,226.80999755859375,202.27000427246094,210.6199951171875,187.5399932861328,202.22000122070312,215.25999450683594,217.58999633789062,211.83999633789062,254.77999877929688,282.30999755859375,285.3699951171875,274.7200012207031,287.0,258.989990234375,282.8599853515625,314.0,308.8800048828125,281.5799865722656,271.2900085449219,258.9200134277344,264.2099914550781,224.64999389648438,246.11000061035156,255.83999633789062,240.97999572753906,230.07000732421875,206.52000427246094,222.75,225.97999572753906,229.05999755859375,202.0,199.27000427246094,185.75999450683594,172.02999877929688
UA,2022-05-06,9.85,-25.88%,10.100000381469727,7.659999847412109,8.710000038146973,7.409999847412109,6.519999980926514,7.230000019073486,8.399999618530273,9.529999732971191,10.779999732971191,8.5,8.149999618530273,7.820000171661377,7.099999904632568,6.650000095367432,7.059999942779541,6.769999980926514,6.170000076293945,6.659999847412109,7.889999866485596,7.849999904632568,7.619999885559082,8.220000267028809,6.519999980926514,6.550000190734863,6.75,6.619999885559082,6.300000190734863,7.5,8.020000457763672,8.0600004196167,9.050000190734863,7.610000133514404,7.039999961853027,6.369999885559082,5.079999923706055,5.46999979019165,6.320000171661377,6.650000095367432,6.369999885559082,4.920000076293945,,,,,,,,
NTAP,2025-02-28,98.69,-15.57%,87.41228485107422,87.57476043701172,99.18836975097656,106.03512573242188,106.91000366210938,117.22000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,2022-05-19,8.18,-15.76%,8.079999923706055,7.860000133514404,8.3100004196167,7.53000020980835,6.199999809265137,7.989999771118164,8.369999885559082,10.050000190734863,8.890000343322754,7.710000038146973,8.15999984741211,6.809999942779541,6.920000076293945,7.730000019073486,6.730000019073486,6.550000190734863,6.840000152587891,7.329999923706055,8.90999984741211,7.269999980926514,7.849999904632568,6.949999809265137,6.46999979019165,6.510000228881836,6.829999923706055,6.550000190734863,8.010000228881836,7.489999771118164,8.390000343322754,8.569999694824219,7.559999942779541,7.619999885559082,6.710000038146973,6.190000057220459,5.400000095367432,6.199999809265137,6.590000152587891,6.599999904632568,5.0,4.739999771118164,,,,,,,,
UA,2024-03-14,6.99,-10.15%,6.28000020980835,6.690000057220459,6.53000020980835,6.380000114440918,7.659999847412109,7.440000057220459,8.390000343322754,8.90999984741211,7.619999885559082,7.329999923706055,6.630000114440918,6.21999979019165,5.170000076293945,6.0,6.260000228881836,6.559999942779541,4.760000228881836,4.809999942779541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,2024-11-08,8.76,-11.87%,9.069999694824219,7.28000020980835,6.679999828338623,6.590000152587891,4.730000019073486,5.690000057220459,6.320000171661377,6.650000095367432,5.190000057220459,4.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,2025-04-03,5.15,-18.25%,5.670000076293945,6.139999866485596,6.760000228881836,6.400000095367432,4.889999866485596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UA,2025-08-08,5.19,-17.22%,4.920000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
