ticker,DropDate,Close,PctChange,up_10.0%_from_drop_date,price_at_up,Days_to_be_up_10.0%_from_drop
EVHC,2017-11-03,27.04,-23.06%,2017-11-21,30.0,18
EVHC,2017-11-06,26.85,-29.38%,2017-11-21,30.0,15
EVHC,2017-11-07,25.72,-36.94%,2017-11-14,28.520000457763672,7
EVHC,2017-11-08,24.79,-33.96%,2017-11-14,28.520000457763672,6
EVHC,2017-11-09,25.73,-29.02%,2017-11-14,28.520000457763672,5
EVHC,2017-11-10,24.95,-23.32%,2017-11-14,28.520000457763672,4
EW,2024-07-30,63.64,-22.61%,2024-08-21,70.08999633789062,22
EW,2024-07-31,63.05,-28.05%,2024-08-20,69.37999725341797,20
EW,2024-08-01,61.86,-22.91%,2024-08-15,68.12000274658203,14
EXC,2020-03-17,21.06,-20.26%,2020-06-03,23.603713989257812,78
EXC,2020-03-18,19.33,-20.8%,2020-03-26,21.407896041870117,8
EXPE,2019-11-12,94.36,-22.23%,2019-12-04,104.50129699707031,22
EXPE,2019-11-13,94.3,-27.95%,2019-12-04,104.50129699707031,21
EXPE,2019-11-14,94.29,-24.07%,2019-12-04,104.50129699707031,20
EXPE,2019-11-15,94.37,-20.42%,2019-12-04,104.50129699707031,19
EXPE,2020-03-16,54.35,-23.58%,2020-03-25,65.47151947021484,9
EXPE,2020-03-17,53.78,-29.12%,2020-03-25,65.47151947021484,8
EXPE,2020-03-18,45.36,-33.0%,2020-03-23,50.52703857421875,5
EXPE,2020-03-19,48.12,-32.78%,2020-03-24,59.102230072021484,5
EXPE,2020-03-20,48.49,-34.38%,2020-03-24,59.102230072021484,4
EXPE,2020-03-23,50.53,-29.58%,2020-03-24,59.102230072021484,1
EXPE,2020-03-24,59.1,-20.91%,2020-03-25,65.47151947021484,1
EXPE,2022-05-09,126.98,-21.76%,2023-12-07,142.73764038085938,577
EXPE,2022-05-10,131.5,-21.28%,2023-12-11,147.39785766601562,580
EXPE,2022-05-11,132.37,-20.13%,2023-12-11,147.39785766601562,579
F,2020-03-23,3.08,-20.71%,2020-03-24,3.7992565631866455,1
F,2024-07-31,9.9,-21.57%,2025-07-01,11.199603080749512,335
FANG,2020-03-10,23.49,-27.0%,2020-04-07,26.130632400512695,28
FANG,2020-03-11,20.74,-38.0%,2020-04-02,22.99590492248535,22
FANG,2020-03-12,20.28,-48.51%,2020-04-02,22.99590492248535,21
FANG,2020-03-13,21.52,-53.53%,2020-04-03,25.006568908691406,21
FANG,2020-03-16,18.59,-48.46%,2020-03-26,20.541961669921875,10
FANG,2020-03-17,16.01,-45.31%,2020-03-24,19.09333038330078,7
FANG,2020-03-18,12.32,-40.86%,2020-03-19,14.794958114624023,1
FANG,2020-03-19,14.79,-32.99%,2020-03-24,19.09333038330078,5
FANG,2020-03-20,14.72,-28.77%,2020-03-24,19.09333038330078,4
FANG,2020-03-23,16.12,-29.31%,2020-03-24,19.09333038330078,1
FANG,2020-03-24,19.09,-20.7%,2020-04-02,22.99590492248535,9
FCX,2015-07-29,11.34,-20.36%,2016-04-29,12.744443893432617,275
FCX,2015-11-16,8.07,-20.47%,2016-03-07,8.975730895996094,112
FCX,2016-01-12,3.74,-24.16%,2016-01-27,4.232977390289307,15
FCX,2016-01-13,3.4,-29.69%,2016-01-14,3.823334217071533,1
FCX,2016-01-14,3.82,-31.56%,2016-01-27,4.232977390289307,13
FCX,2016-01-15,3.96,-31.99%,2016-02-03,4.415040493011475,19
FCX,2016-01-19,3.6,-27.83%,2016-01-27,4.232977390289307,8
FCX,2016-01-20,3.7,-20.66%,2016-01-27,4.232977390289307,7
FCX,2020-03-13,7.07,-20.6%,2020-04-13,7.795989513397217,31
FCX,2020-03-16,5.86,-20.99%,2020-03-24,6.565536975860596,8
FCX,2020-03-17,6.09,-24.54%,2020-03-25,6.80974817276001,8
FCX,2020-03-18,4.99,-26.89%,2020-03-24,6.565536975860596,6
FCX,2020-03-19,5.39,-25.39%,2020-03-24,6.565536975860596,5
FCX,2020-03-20,5.18,-26.87%,2020-03-24,6.565536975860596,4
FCX,2020-03-23,5.06,-25.28%,2020-03-24,6.565536975860596,1
FDX,2020-03-17,85.85,-20.5%,2020-03-19,100.96366882324219,2
FDX,2022-09-22,144.65,-23.99%,2022-11-11,164.37445068359375,50
FDX,2022-09-23,139.78,-21.48%,2022-11-10,155.37928771972656,48
FE,2020-07-24,23.57,-22.59%,2020-10-21,26.196704864501953,89
FE,2020-07-27,23.41,-28.55%,2020-10-20,25.791553497314453,85
FE,2020-07-28,23.29,-28.72%,2020-10-16,25.67811393737793,80
FE,2020-07-29,22.89,-22.63%,2020-10-08,25.34589195251465,71
FICO,2025-05-27,1503.62,-20.43%,2025-05-29,1685.0,2
FICO,2025-05-28,1619.94,-23.41%,2025-06-10,1785.0,13
FICO,2025-05-29,1685.0,-20.54%,2025-06-23,1881.25,25
FIS,2022-11-08,57.98,-22.78%,2022-11-30,67.15306091308594,22
FIS,2022-11-09,57.11,-26.58%,2022-11-30,67.15306091308594,21
FITB,2020-03-12,12.63,-24.38%,2020-03-13,14.00719165802002,1
FITB,2020-03-13,14.01,-26.78%,2020-04-29,15.8941068649292,47
FITB,2020-03-16,10.96,-25.97%,2020-03-26,13.760890007019043,10
FITB,2020-03-17,11.08,-27.33%,2020-03-26,13.760890007019043,9
FITB,2020-03-18,9.27,-27.85%,2020-03-19,10.384228706359863,1
FITB,2020-03-19,10.38,-24.87%,2020-03-24,11.448871612548828,5
FITB,2020-03-20,10.26,-26.32%,2020-03-24,11.448871612548828,4
FITB,2020-03-23,9.66,-24.31%,2020-03-24,11.448871612548828,1
FITB,2023-03-15,22.69,-20.39%,2023-04-19,25.32493019104004,35
FITB,2023-03-16,23.62,-21.61%,2023-07-19,26.0856990814209,125
FITB,2023-03-17,22.27,-22.11%,2023-04-17,24.692256927490234,31
FL,2017-08-22,26.63,-20.03%,2017-09-06,29.457599639892578,15
FL,2017-08-23,28.29,-25.09%,2017-11-17,33.0759391784668,86
FL,2017-08-24,27.91,-30.01%,2017-11-17,33.0759391784668,85
FL,2017-08-25,28.8,-24.75%,2017-11-17,33.0759391784668,84
FL,2019-05-31,33.2,-23.77%,2019-07-23,36.55788040161133,53
FL,2019-06-03,33.95,-22.22%,2019-10-15,37.4262809753418,134
FLR,2018-05-10,43.93,-23.4%,2018-07-31,48.76731491088867,82
FLR,2018-10-17,44.64,-20.55%,2024-07-16,50.2599983215332,2099
FLR,2019-05-07,28.51,-21.67%,2019-06-26,31.507308959960938,50
FLR,2019-05-08,28.25,-25.87%,2019-06-21,31.17667579650879,44
FLR,2019-05-09,28.87,-21.77%,2019-06-27,32.051876068115234,49
FLS,2020-03-12,22.47,-24.81%,2020-04-08,25.48664665222168,27
FLS,2020-03-13,22.61,-29.06%,2020-04-08,25.48664665222168,26
FLS,2020-03-16,19.78,-28.69%,2020-04-06,23.216442108154297,21
FLS,2020-03-17,19.75,-29.88%,2020-04-06,23.216442108154297,20
FLS,2020-03-18,17.85,-29.27%,2020-03-25,20.219051361083984,7
FLS,2020-03-19,18.1,-26.51%,2020-03-25,20.219051361083984,6
FLS,2020-03-20,17.96,-24.51%,2020-03-25,20.219051361083984,5
FLS,2020-03-23,16.91,-22.69%,2020-03-24,18.759765625,1
FMC,2025-02-07,33.02,-23.36%,2025-02-18,36.340919494628906,11
FMC,2025-02-10,33.56,-30.18%,2025-03-05,37.717689514160156,23
FMC,2025-02-11,34.85,-35.96%,2025-03-06,38.492122650146484,23
FMC,2025-02-12,35.05,-30.59%,2025-03-07,39.47689437866211,23
FMC,2025-02-13,35.1,-24.06%,2025-03-07,39.47689437866211,22
FOSL,2015-11-17,34.57,-25.93%,2015-11-24,38.810001373291016,7
FOSL,2015-11-18,35.39,-31.58%,2015-11-27,39.06999969482422,9
FOSL,2015-11-19,35.75,-36.15%,2016-02-17,44.29999923706055,90
FOSL,2015-11-20,36.79,-28.38%,2016-02-17,44.29999923706055,89
FRT,2020-03-18,57.32,-21.05%,2020-04-08,63.486148834228516,21
FRT,2020-03-19,59.74,-23.69%,2020-04-09,68.01802825927734,21
FRT,2020-03-20,56.6,-27.89%,2020-04-08,63.486148834228516,19
FRT,2020-03-23,52.73,-27.78%,2020-03-24,60.1722526550293,1
FRT,2020-03-24,60.17,-27.32%,2020-04-09,68.01802825927734,16
FTI,2020-03-10,6.82,-20.63%,2020-12-04,7.5087199211120605,269
FTI,2020-03-11,5.75,-27.81%,2020-04-08,6.441269397735596,28
FTI,2020-03-12,4.75,-36.18%,2020-04-02,5.498108863830566,21
FTI,2020-03-13,5.11,-41.94%,2020-04-06,5.680891990661621,24
FTI,2020-03-16,4.1,-42.25%,2020-03-23,4.606127738952637,7
FTI,2020-03-17,4.42,-43.22%,2020-03-24,5.183722496032715,7
FTI,2020-03-18,3.59,-42.34%,2020-03-19,4.339231014251709,1
FTI,2020-03-19,4.34,-34.67%,2020-03-24,5.183722496032715,5
FTI,2020-03-20,4.51,-27.96%,2020-03-24,5.183722496032715,4
FTNT,2023-08-10,60.56,-23.33%,2024-01-30,66.70999908447266,173
GE,2020-03-12,35.12,-22.33%,2020-03-26,39.44648742675781,14
GE,2020-03-13,38.13,-23.11%,2020-11-09,42.49488067626953,241
GE,2020-03-16,32.35,-21.6%,2020-03-25,36.726043701171875,9
GE,2020-03-17,34.39,-21.99%,2020-03-26,39.44648742675781,9
GE,2020-03-18,32.06,-20.83%,2020-03-25,36.726043701171875,7
GEHC,2025-04-09,64.92,-20.95%,2025-05-12,74.07621002197266,33
GEHC,2025-04-10,62.22,-21.48%,2025-04-30,70.29793548583984,20
GL,2020-03-13,68.11,-20.97%,2020-04-09,76.71578216552734,27
GL,2020-03-16,58.94,-20.13%,2020-03-26,68.8000259399414,10
GL,2020-03-17,64.35,-20.4%,2020-04-08,71.76361083984375,22
GL,2024-04-12,58.29,-22.7%,2024-04-18,64.1234130859375,6
GL,2024-04-15,55.06,-31.33%,2024-04-17,62.377281188964844,2
GL,2024-04-16,59.16,-39.6%,2024-04-19,65.83993530273438,3
GL,2024-04-17,62.38,-46.7%,2024-04-23,74.73829650878906,6
GL,2024-04-18,64.12,-36.59%,2024-04-23,74.73829650878906,5
GL,2024-04-19,65.84,-27.5%,2024-04-23,74.73829650878906,4
GM,2020-03-18,16.24,-22.5%,2020-03-24,20.408266067504883,6
GM,2020-03-19,17.12,-22.39%,2020-03-24,20.408266067504883,5
GM,2020-03-20,17.54,-25.16%,2020-03-24,20.408266067504883,4
GM,2020-03-23,17.01,-25.68%,2020-03-24,20.408266067504883,1
GM,2020-03-24,20.41,-20.6%,2020-04-09,23.260202407836914,16
GNRC,2022-10-25,121.29,-22.18%,2023-02-15,135.22999572753906,113
GNRC,2023-08-08,108.34,-26.15%,2023-08-28,119.18000030517578,20
GNRC,2023-08-09,106.75,-23.74%,2023-08-28,119.18000030517578,19
GNW,2015-08-10,5.47,-20.44%,2023-02-13,6.070000171661377,2744
GNW,2015-08-11,5.24,-25.17%,2023-02-10,5.920000076293945,2740
GNW,2015-08-12,5.27,-22.84%,2023-02-10,5.920000076293945,2739
GPC,2020-03-23,43.1,-21.42%,2020-03-24,52.112770080566406,1
GPC,2020-03-24,52.11,-23.7%,2020-03-26,58.82289505004883,2
GPC,2020-03-25,55.51,-20.53%,2020-04-08,62.7735595703125,14
GPN,2020-03-20,113.92,-20.8%,2020-03-24,135.19589233398438,4
GPN,2020-03-23,111.11,-21.31%,2020-03-24,135.19589233398438,1
HAL,2020-03-09,7.43,-23.57%,2020-04-28,8.675318717956543,50
HAL,2020-03-10,7.89,-29.56%,2020-04-29,10.042229652404785,50
HAL,2020-03-11,7.14,-36.32%,2020-04-08,7.973639011383057,28
HAL,2020-03-12,5.85,-44.77%,2020-03-13,6.5156025886535645,1
HAL,2020-03-13,6.52,-49.85%,2020-04-06,7.208169460296631,24
HAL,2020-03-16,5.41,-46.51%,2020-03-24,6.0417399406433105,8
HAL,2020-03-17,5.6,-44.21%,2020-03-25,6.169318675994873,8
HAL,2020-03-18,4.2,-42.31%,2020-03-23,4.775069713592529,5
HAL,2020-03-19,4.37,-35.1%,2020-03-24,6.0417399406433105,5
HAL,2020-03-20,4.6,-30.54%,2020-03-24,6.0417399406433105,4
HAL,2020-03-23,4.78,-28.22%,2020-03-24,6.0417399406433105,1
HAL,2020-03-24,6.04,-21.36%,2020-04-02,6.852773189544678,9
HAR,2016-12-13,2545.45,-20.97%,2017-02-15,2832.5400390625,64
HAR,2016-12-14,2545.45,-21.82%,2017-02-15,2832.5400390625,63
HAR,2016-12-15,2373.21,-23.55%,2016-12-21,2698.56005859375,6
HAR,2016-12-16,2421.05,-23.14%,2016-12-21,2698.56005859375,5
HAS,2020-03-16,35.99,-22.62%,2020-03-23,41.7371940612793,7
HAS,2020-03-17,37.62,-26.57%,2020-03-23,41.7371940612793,6
HAS,2020-03-18,37.67,-28.1%,2020-03-23,41.7371940612793,5
HAS,2020-03-19,38.05,-25.51%,2020-03-24,50.78145980834961,5
HAS,2020-03-20,37.1,-24.1%,2020-03-23,41.7371940612793,3
HBAN,2020-03-12,6.38,-22.77%,2020-03-13,7.230019569396973,1
HBAN,2020-03-13,7.23,-23.97%,2020-06-04,8.112593650817871,83
HBAN,2020-03-16,6.42,-21.14%,2020-04-28,7.082053184509277,43
HBAN,2020-03-17,6.49,-20.03%,2020-04-29,7.469472885131836,43
HBAN,2023-03-16,9.79,-21.24%,2023-07-24,10.958662033081055,130
HBAN,2023-03-17,9.22,-23.24%,2023-04-11,10.168516159057617,25
HBI,2020-03-17,8.59,-20.84%,2020-05-26,9.5420503616333,70
HBI,2020-11-11,11.79,-20.66%,2020-11-24,13.519628524780273,13
HCA,2020-03-17,74.13,-23.5%,2020-03-24,83.01853942871094,7
HCA,2020-03-18,65.2,-27.99%,2020-03-19,79.90833282470703,1
HCA,2020-03-19,79.91,-27.83%,2020-03-25,88.6169204711914,6
HCA,2020-03-20,75.12,-29.49%,2020-03-24,83.01853942871094,4
HCA,2020-03-23,75.37,-26.23%,2020-03-24,83.01853942871094,1
HD,2020-03-20,133.34,-22.53%,2020-03-24,161.87811279296875,4
HIG,2020-03-17,29.47,-22.6%,2020-04-07,32.66545486450195,21
HIG,2020-03-18,23.23,-27.58%,2020-03-19,29.657262802124023,1
HIG,2020-03-19,29.66,-26.86%,2020-04-07,32.66545486450195,19
HIG,2020-03-20,27.67,-29.14%,2020-03-24,30.63934898376465,4
HIG,2020-03-23,27.17,-26.03%,2020-03-24,30.63934898376465,1
HII,2024-11-05,188.37,-20.77%,2025-04-11,213.38626098632812,157
HII,2024-11-06,198.09,-24.15%,2025-04-24,219.4790496826172,169
HLT,2020-03-18,56.01,-21.19%,2020-03-23,62.58134841918945,5
HLT,2020-03-19,57.34,-22.85%,2020-03-24,68.56970977783203,5
HLT,2020-03-20,60.87,-24.76%,2020-03-24,68.56970977783203,4
HLT,2020-03-23,62.58,-23.17%,2020-03-25,71.39591217041016,2
HOLX,2020-03-18,29.62,-23.88%,2020-03-26,34.02000045776367,8
HOLX,2020-03-19,31.95,-24.55%,2020-04-06,35.86000061035156,18
HOLX,2020-03-20,31.05,-26.83%,2020-03-30,35.0,10
HOLX,2020-03-23,29.38,-23.98%,2020-03-26,34.02000045776367,3
HON,2020-03-23,92.7,-20.13%,2020-03-24,106.66831970214844,1
HP,2020-03-09,14.19,-22.03%,2020-03-10,16.050024032592773,1
HP,2020-03-10,16.05,-28.1%,2020-06-03,18.213924407958984,85
HP,2020-03-11,15.34,-34.72%,2020-06-02,17.46869659423828,83
HP,2020-03-12,12.23,-41.7%,2020-03-24,13.865561485290527,12
HP,2020-03-13,13.42,-44.49%,2020-04-23,14.823661804199219,41
HP,2020-03-16,11.16,-40.0%,2020-03-24,13.865561485290527,8
HP,2020-03-17,12.27,-37.16%,2020-03-24,13.865561485290527,7
HP,2020-03-18,10.26,-34.85%,2020-03-24,13.865561485290527,6
HP,2020-03-19,9.81,-27.91%,2020-03-23,10.830314636230469,4
HP,2020-03-20,10.09,-24.76%,2020-03-24,13.865561485290527,4
HP,2020-03-23,10.83,-21.9%,2020-03-24,13.865561485290527,1
HPE,2020-03-17,6.94,-20.66%,2020-03-19,7.649353981018066,2
HPE,2020-03-18,7.16,-22.08%,2020-03-25,7.884459495544434,7
HPQ,2020-03-18,10.89,-23.71%,2020-03-24,12.853409767150879,6
HPQ,2020-03-19,11.96,-23.9%,2020-03-26,14.90563678741455,7
HPQ,2020-03-20,11.59,-24.08%,2020-03-24,12.853409767150879,4
HPQ,2020-03-23,11.38,-21.22%,2020-03-24,12.853409767150879,1
HUM,2020-03-18,234.73,-20.32%,2020-03-26,289.84246826171875,8
HUM,2020-03-20,219.52,-21.31%,2020-03-25,256.07763671875,5
HUM,2020-03-23,204.12,-21.5%,2020-03-25,256.07763671875,2
HUM,2020-03-24,222.81,-20.03%,2020-03-25,256.07763671875,1
HUM,2024-10-07,233.02,-20.76%,2024-10-14,263.8940734863281,7
HUM,2024-10-08,239.83,-21.48%,2024-10-14,263.8940734863281,6
IFF,2023-08-14,61.43,-21.24%,2023-11-03,69.5519790649414,81
ILMN,2016-10-14,134.24,-20.0%,2017-01-10,160.5447540283203,88
ILMN,2016-10-17,137.38,-24.96%,2017-01-10,160.5447540283203,85
ILMN,2016-10-18,141.26,-20.65%,2017-01-10,160.5447540283203,84
ILMN,2022-05-11,207.25,-20.86%,2022-05-17,236.5953369140625,6
ILMN,2022-05-12,211.5,-25.22%,2022-05-17,236.5953369140625,5
ILMN,2022-05-13,227.2,-23.84%,2022-05-27,251.0311279296875,14
INTC,2024-08-06,19.7,-21.86%,2024-08-30,22.040000915527344,24
INTC,2024-08-07,18.99,-28.91%,2024-08-19,21.520000457763672,12
INTC,2024-08-08,20.49,-33.5%,2024-09-23,22.559999465942383,46
INTC,2024-08-09,19.71,-30.04%,2024-08-30,22.040000915527344,21
INTC,2024-08-12,19.36,-24.81%,2024-08-19,21.520000457763672,7
IPGP,2018-08-03,170.46,-24.67%,2020-10-20,192.52000427246094,809
IPGP,2018-08-06,172.79,-28.17%,2020-10-20,192.52000427246094,806
IPGP,2018-08-07,172.3,-22.88%,2020-10-20,192.52000427246094,805
IQV,2020-03-20,91.67,-21.2%,2020-03-25,104.87999725341797,5
IQV,2020-03-23,84.0,-21.42%,2020-03-24,96.91000366210938,1
IQV,2020-03-24,96.91,-20.12%,2020-03-26,110.55000305175781,2
IR,2020-03-10,23.74,-20.34%,2020-04-09,26.372207641601562,30
IR,2020-03-11,23.38,-22.58%,2020-04-09,26.372207641601562,29
IR,2020-03-12,21.24,-22.74%,2020-03-30,23.635469436645508,18
IR,2020-03-13,22.89,-23.36%,2020-04-06,25.3073673248291,24
IT,2019-08-05,128.02,-20.05%,2019-09-20,143.63999938964844,46
IT,2025-08-07,229.69,-20.63%,2025-09-17,253.9199981689453,41
IT,2025-08-08,229.0,-25.14%,2025-09-17,253.9199981689453,40
IT,2025-08-11,225.98,-30.96%,2025-08-22,249.89999389648438,11
IT,2025-08-12,229.39,-27.26%,2025-09-17,253.9199981689453,36
IVZ,2020-03-13,8.46,-21.02%,2020-09-28,9.313295364379883,199
IVZ,2020-03-16,6.85,-21.49%,2020-03-17,7.974696636199951,1
IVZ,2020-03-17,7.97,-22.82%,2020-06-08,9.234526634216309,83
IVZ,2020-03-18,7.7,-20.64%,2020-06-08,9.234526634216309,82
JCI,2020-03-23,20.94,-21.39%,2020-03-25,23.287721633911133,2
JCI,2020-03-24,22.6,-20.2%,2020-04-07,25.194944381713867,14
KEY,2020-03-12,8.29,-22.55%,2020-03-13,9.707677841186523,1
KEY,2020-03-13,9.71,-23.96%,2020-06-05,11.279297828674316,84
KEY,2020-03-16,7.62,-22.0%,2020-03-26,8.7391996383667,10
KEY,2020-03-17,7.81,-23.25%,2020-03-26,8.7391996383667,9
KEY,2020-03-18,6.22,-24.25%,2020-03-19,7.1301493644714355,1
KEY,2020-03-19,7.13,-20.54%,2020-03-26,8.7391996383667,7
KEY,2020-03-20,7.01,-23.54%,2020-03-26,8.7391996383667,6
KEY,2020-03-23,6.53,-23.15%,2020-03-24,7.450437068939209,1
KEY,2023-03-15,10.17,-24.9%,2023-11-29,11.395604133605957,259
KEY,2023-03-16,10.63,-27.64%,2023-12-01,12.110119819641113,260
KEY,2023-03-17,9.98,-30.25%,2023-03-21,11.04464340209961,4
KEY,2023-03-20,10.1,-23.82%,2023-11-29,11.395604133605957,254
KHC,2019-02-27,23.29,-23.45%,2020-06-05,25.662221908569336,464
KHC,2019-02-28,24.0,-29.89%,2020-06-08,26.724266052246094,466
KHC,2019-03-01,23.43,-27.18%,2020-06-08,26.724266052246094,465
KHC,2019-03-04,24.03,-23.08%,2020-06-08,26.724266052246094,462
KIM,2020-03-16,8.26,-22.16%,2020-05-22,9.089768409729004,67
KIM,2020-03-17,8.46,-26.96%,2020-05-26,9.81983757019043,70
KIM,2020-03-18,7.6,-30.12%,2020-03-25,8.717501640319824,7
KIM,2020-03-19,7.99,-28.65%,2020-03-26,8.818778038024902,7
KIM,2020-03-20,8.28,-28.18%,2020-05-26,9.81983757019043,67
KIM,2020-03-23,7.33,-24.66%,2020-03-24,8.172173500061035,1
KMI,2015-12-07,10.03,-20.1%,2016-02-29,11.148396492004395,84
KMI,2015-12-08,9.6,-24.91%,2016-02-17,10.587587356567383,71
KMI,2015-12-09,10.27,-25.82%,2016-03-02,11.475018501281738,84
KMI,2015-12-10,10.39,-24.59%,2016-03-02,11.475018501281738,83
KMI,2020-03-13,10.54,-23.22%,2020-06-03,11.721445083618164,82
KMI,2020-03-16,9.08,-23.42%,2020-03-26,10.327902793884277,10
KMI,2020-03-17,9.02,-23.95%,2020-03-26,10.327902793884277,9
KMI,2020-03-18,7.12,-26.17%,2020-03-19,7.988430500030518,1
KMI,2020-03-19,7.99,-24.12%,2020-03-20,8.808672904968262,1
KMI,2020-03-20,8.81,-22.78%,2020-03-25,9.792963981628418,5
KMI,2020-03-23,7.87,-21.55%,2020-03-24,9.186698913574219,1
KMX,2020-03-17,53.76,-22.72%,2020-03-25,63.880001068115234,8
KMX,2020-03-18,48.22,-26.89%,2020-03-24,56.31999969482422,6
KMX,2020-03-19,48.13,-28.6%,2020-03-24,56.31999969482422,5
KMX,2020-03-20,44.27,-32.3%,2020-03-24,56.31999969482422,4
KMX,2020-03-23,47.7,-30.44%,2020-03-24,56.31999969482422,1
KMX,2020-03-24,56.32,-24.02%,2020-03-25,63.880001068115234,1
KR,2017-06-21,18.77,-24.65%,2017-08-02,20.66834259033203,42
KR,2017-06-22,18.93,-23.11%,2017-11-30,21.9400691986084,161
KSS,2020-03-13,17.78,-22.53%,2020-06-05,19.770536422729492,84
KSS,2020-03-16,14.14,-27.2%,2020-05-27,16.579580307006836,72
KSS,2020-03-17,12.64,-32.95%,2020-04-09,14.809307098388672,23
KSS,2020-03-18,11.6,-37.21%,2020-03-19,12.778697967529297,1
KSS,2020-03-19,12.78,-36.02%,2020-04-09,14.809307098388672,21
KSS,2020-03-20,11.79,-37.47%,2020-03-25,13.165480613708496,5
KSS,2020-03-23,9.74,-36.02%,2020-03-24,12.36960220336914,1
KSS,2020-03-24,12.37,-28.48%,2020-04-09,14.809307098388672,16
KSS,2020-04-06,10.52,-24.42%,2020-04-07,12.652252197265625,1
LEG,2020-03-18,18.9,-20.83%,2020-03-24,20.99668312072754,6
LEG,2020-03-20,18.9,-21.99%,2020-03-24,20.99668312072754,4
LEG,2020-03-23,17.81,-22.07%,2020-03-24,20.99668312072754,1
LEN,2020-03-16,32.96,-22.94%,2020-03-25,36.53697967529297,9
LEN,2020-03-17,31.39,-29.62%,2020-03-25,36.53697967529297,8
LEN,2020-03-18,27.75,-34.08%,2020-03-20,30.586589813232422,2
LEN,2020-03-19,28.37,-35.07%,2020-03-24,31.950794219970703,5
LEN,2020-03-20,30.59,-35.32%,2020-03-25,36.53697967529297,5
LEN,2020-03-23,26.34,-33.38%,2020-03-24,31.950794219970703,1
LEN,2020-03-24,31.95,-25.62%,2020-03-25,36.53697967529297,1
LH,2020-03-17,102.39,-23.38%,2020-03-26,112.77661895751953,9
LH,2020-03-18,88.67,-26.42%,2020-03-25,101.06694030761719,7
LH,2020-03-19,94.23,-24.65%,2020-03-26,112.77661895751953,7
LH,2020-03-20,88.25,-27.45%,2020-03-25,101.06694030761719,5
LH,2020-03-23,85.84,-24.51%,2020-03-24,96.91136169433594,1
LH,2020-03-24,96.91,-20.43%,2020-03-26,112.77661895751953,2
LKQ,2020-03-18,14.42,-23.05%,2020-03-25,18.138368606567383,7
LKQ,2020-03-19,15.76,-25.38%,2020-03-25,18.138368606567383,6
LKQ,2020-03-20,14.78,-30.53%,2020-03-25,18.138368606567383,5
LKQ,2020-03-23,12.61,-32.64%,2020-03-24,15.381333351135254,1
LKQ,2020-03-24,15.38,-30.41%,2020-03-25,18.138368606567383,1
LNC,2020-03-11,24.36,-22.67%,2020-04-29,28.319610595703125,49
LNC,2020-03-12,17.86,-28.35%,2020-03-13,22.05637550354004,1
LNC,2020-03-13,22.06,-30.21%,2020-04-08,24.884119033813477,26
LNC,2020-03-16,16.56,-29.45%,2020-03-25,19.17513656616211,9
LNC,2020-03-17,17.51,-32.8%,2020-03-26,21.98759651184082,9
LNC,2020-03-18,15.09,-34.66%,2020-03-24,17.463207244873047,6
LNC,2020-03-19,14.69,-30.0%,2020-03-24,17.463207244873047,5
LNC,2020-03-20,13.04,-33.51%,2020-03-24,17.463207244873047,4
LNC,2020-03-23,13.26,-31.85%,2020-03-24,17.463207244873047,1
LNC,2020-03-24,17.46,-25.23%,2020-03-26,21.98759651184082,2
LNC,2022-11-07,27.95,-21.26%,2022-11-18,31.70803451538086,11
LNC,2022-11-08,29.01,-28.93%,2022-11-21,32.06940460205078,13
LNC,2022-11-09,27.57,-36.24%,2022-11-17,30.380212783813477,8
LNC,2022-11-10,29.1,-31.81%,2022-11-21,32.06940460205078,11
LNC,2022-11-11,29.62,-25.62%,2022-11-22,32.682891845703125,11
LNC,2023-03-16,18.85,-21.22%,2023-06-07,20.861066818237305,83
LNC,2023-03-17,17.3,-21.8%,2023-03-21,19.20488739013672,4
LOW,2020-03-18,58.82,-22.03%,2020-03-24,69.93195343017578,6
LOW,2020-03-19,63.21,-23.32%,2020-03-24,69.93195343017578,5
LOW,2020-03-20,60.03,-28.15%,2020-03-24,69.93195343017578,4
LOW,2020-03-23,61.34,-25.82%,2020-03-24,69.93195343017578,1
LRCX,2020-03-18,18.11,-20.26%,2020-03-24,21.648956298828125,6
LRCX,2020-03-20,17.53,-23.4%,2020-03-24,21.648956298828125,4
LRCX,2020-03-23,17.99,-21.78%,2020-03-24,21.648956298828125,1
LUMN,2023-02-13,4.06,-20.97%,2024-08-06,5.0,540
LUMN,2023-02-14,3.93,-24.22%,2024-08-06,5.0,539
LUMN,2023-02-15,3.91,-20.08%,2024-08-06,5.0,538
LW,2020-03-16,48.05,-22.29%,2020-03-26,53.9102668762207,10
LW,2020-03-17,48.68,-24.69%,2020-03-26,53.9102668762207,9
LW,2020-03-18,41.24,-28.27%,2020-03-24,50.42864227294922,6
LW,2020-03-19,44.72,-27.73%,2020-03-24,50.42864227294922,5
LW,2020-03-20,43.64,-28.35%,2020-03-24,50.42864227294922,4
LW,2020-03-23,43.71,-25.18%,2020-03-24,50.42864227294922,1
LW,2024-04-09,77.69,-20.21%,2024-05-22,86.11332702636719,43
LW,2024-04-10,77.13,-23.59%,2024-05-22,86.11332702636719,42
LW,2024-07-29,54.55,-23.38%,2024-08-19,61.41946029663086,21
LW,2024-07-30,57.74,-28.37%,2024-09-17,64.11322021484375,49
LW,2024-07-31,58.22,-23.04%,2024-09-17,64.11322021484375,48
