ticker,DropDate,Close,PctChange,Close+1M,Close+2M,Close+3M,Close+4M,Close+5M,Close+6M,Close+7M,Close+8M,Close+9M,Close+10M,Close+11M,Close+12M,Close+13M,Close+14M,Close+15M,Close+16M,Close+17M,Close+18M,Close+19M,Close+20M,Close+21M,Close+22M,Close+23M,Close+24M,Close+25M,Close+26M,Close+27M,Close+28M,Close+29M,Close+30M,Close+31M,Close+32M,Close+33M,Close+34M,Close+35M,Close+36M,Close+37M,Close+38M,Close+39M,Close+40M,Close+41M,Close+42M,Close+43M,Close+44M,Close+45M,Close+46M,Close+47M,Close+48M
AAP,2023-06-06,63.22,-40.11%,66.94679260253906,68.47103118896484,64.34163665771484,49.92720031738281,54.67856979370117,53.23102951049805,59.74497604370117,64.31268310546875,69.67125701904297,75.70813751220703,71.80078125,62.76005935668945,57.6467170715332,56.826969146728516,38.808658599853516,38.154693603515625,38.165794372558594,44.18938446044922,46.95060348510742,48.29670715332031,33.22868728637695,32.043006896972656,31.31808090209961,52.279781341552734,53.99256896972656,60.43000030517578,61.0,58.310001373291016,,,,,,,,,,,,,,,,,,,,
AAP,2023-06-07,62.72,-36.5%,66.39177703857422,68.47103118896484,60.874874114990234,49.32219314575195,56.33842086791992,54.28291320800781,59.74497604370117,64.04135131835938,71.39608001708984,75.70813751220703,72.43266296386719,62.77950668334961,57.6467170715332,57.57854461669922,37.793548583984375,38.154693603515625,38.30335998535156,46.61650466918945,45.191680908203125,45.40167236328125,34.94791793823242,32.043006896972656,31.228456497192383,51.8814582824707,53.99256896972656,58.34000015258789,61.0,,,,,,,,,,,,,,,,,,,,,
APA,2020-03-11,7.25,-41.39%,7.366954803466797,10.60698127746582,11.277083396911621,11.039022445678711,13.771188735961914,10.502849578857422,8.223846435546875,8.812104225158691,14.25878620147705,14.754740715026855,15.059697151184082,19.414409637451172,15.299162864685059,18.68802261352539,20.10028076171875,18.12845230102539,17.10470962524414,17.92302703857422,21.721111297607422,26.219797134399414,22.53779411315918,28.528850555419922,30.55467414855957,34.94902038574219,36.75688934326172,34.37472152709961,40.89963912963867,30.70389747619629,31.381406784057617,36.0291633605957,36.461517333984375,44.183109283447266,39.78836441040039,39.706809997558594,38.73420715332031,31.453889846801758,36.37424850463867,30.337316513061523,30.3189697265625,34.1890869140625,41.43132400512695,39.59423828125,35.938533782958984,34.030216217041016,32.2196044921875,30.139720916748047,28.53376579284668,29.207792282104492
APA,2020-03-12,6.82,-54.32%,7.366954803466797,10.395373344421387,12.14116096496582,11.039022445678711,13.912521362304688,10.538185119628906,8.223846435546875,8.590694427490234,13.55912971496582,16.410886764526367,15.503150939941406,18.829055786132812,15.299162864685059,18.767963409423828,19.913759231567383,18.12845230102539,16.828969955444336,17.92302703857422,22.0057430267334,26.25545883178711,22.53779411315918,29.10834312438965,28.76470947265625,33.63340377807617,37.75032424926758,34.13239288330078,40.89963912963867,29.1063232421875,31.255308151245117,36.0291633605957,36.7047119140625,42.778602600097656,39.78836441040039,41.09319305419922,38.73420715332031,31.453889846801758,36.11912536621094,30.245607376098633,30.3189697265625,34.40001678466797,41.22822570800781,40.80358123779297,36.20625686645508,34.030216217041016,31.736774444580078,30.21400260925293,28.53376579284668,29.432466506958008
APA,2020-03-13,7.09,-63.19%,7.366954803466797,9.4607572555542,12.414490699768066,11.039022445678711,13.62102222442627,10.538185119628906,8.073678016662598,9.139789581298828,13.55912971496582,15.76436996459961,16.47875213623047,19.09512710571289,15.325769424438477,18.119565963745117,19.913759231567383,17.9152774810791,15.903911590576172,17.92302703857422,21.890117645263672,26.398103713989258,22.53779411315918,28.609081268310547,28.76470947265625,33.63340377807617,39.03014373779297,36.93263626098633,40.89963912963867,29.528156280517578,30.23748016357422,35.22752380371094,37.70452880859375,42.778602600097656,41.52814865112305,41.084136962890625,38.73420715332031,31.453889846801758,36.87540054321289,30.20891571044922,30.915082931518555,35.39964294433594,41.22822570800781,38.86494827270508,38.080265045166016,34.030216217041016,32.35887908935547,29.0347843170166,27.738039016723633,30.480953216552734
APA,2020-03-16,4.8,-61.48%,6.584545612335205,10.50999641418457,12.84653091430664,12.229331970214844,13.550353050231934,11.041686058044434,8.276847839355469,9.866015434265137,13.993091583251953,15.782078742980957,16.47875213623047,18.403343200683594,15.786958694458008,19.68282127380371,20.0469913482666,15.97008991241455,15.236799240112305,18.22545623779297,23.953706741333008,26.407018661499023,22.10093879699707,29.39363670349121,28.997406005859375,32.98006820678711,39.36128616333008,38.06349182128906,37.48011779785156,29.438405990600586,29.92222785949707,36.44350814819336,36.11924362182617,42.97795104980469,39.67963409423828,40.902915954589844,36.57471466064453,29.89577293395996,35.982444763183594,29.007532119750977,31.529531478881836,33.31785202026367,40.28660583496094,39.42807388305664,38.94803237915039,33.28739547729492,33.0924072265625,29.0347843170166,29.55416488647461,30.274995803833008
APA,2020-03-17,3.92,-62.44%,7.463655948638916,10.50999641418457,12.246965408325195,11.717939376831055,13.550353050231934,10.971017837524414,8.003013610839844,10.131706237792969,13.948811531066895,15.782078742980957,16.57630729675293,18.616195678710938,16.02642822265625,19.68282127380371,18.767963409423828,15.286165237426758,15.005532264709473,17.91413688659668,23.953706741333008,24.659626007080078,21.735416412353516,29.39363670349121,28.988449096679688,35.289119720458984,39.36128616333008,38.718685150146484,35.200435638427734,29.438405990600586,30.291519165039062,36.43450164794922,36.11924362182617,42.53395462036133,39.72493362426758,40.902915954589844,34.70679473876953,28.920812606811523,35.982444763183594,29.860431671142578,30.722488403320312,33.31785202026367,40.665103912353516,39.42807388305664,39.169586181640625,34.2344856262207,33.0924072265625,28.607662200927734,29.00183868408203,30.274995803833008
APA,2020-03-18,3.9,-59.0%,7.4548659324646,10.50999641418457,12.537930488586426,11.9912691116333,13.470854759216309,11.17418384552002,8.003013610839844,9.777448654174805,13.576842308044434,15.782078742980957,15.636181831359863,17.06410789489746,16.02642822265625,19.24759864807129,18.34162139892578,15.286165237426758,14.765376091003418,16.820072174072266,23.953706741333008,24.588302612304688,21.3431453704834,29.39363670349121,28.78260612487793,35.002723693847656,39.36128616333008,36.30437469482422,36.214622497558594,29.438405990600586,32.87661361694336,36.43450164794922,35.867042541503906,41.99027633666992,39.72493362426758,39.924285888671875,34.67946243286133,29.959556579589844,35.91866683959961,29.997989654541016,30.722488403320312,34.73934555053711,40.822044372558594,39.42807388305664,39.68655776977539,34.355194091796875,33.0924072265625,28.486955642700195,29.00183868408203,30.274995803833008
APA,2020-03-19,4.35,-52.01%,7.4548659324646,10.016236305236816,12.326319694519043,11.9912691116333,13.550353050231934,10.697184562683105,8.003013610839844,10.052000045776367,13.151734352111816,15.782078742980957,15.98208236694336,17.276966094970703,16.02642822265625,18.492618560791016,19.68282127380371,15.286165237426758,14.231687545776367,16.820072174072266,23.891447067260742,23.1796875,21.3431453704834,28.867630004882812,27.780229568481445,36.586849212646484,39.72822952270508,36.63645553588867,36.214622497558594,30.82057762145996,32.561363220214844,36.43450164794922,37.74956512451172,41.02070999145508,39.72493362426758,40.92103958129883,34.67946243286133,29.959556579589844,35.34461975097656,30.639951705932617,30.722488403320312,34.87690353393555,40.526634216308594,38.9295654296875,39.972740173339844,34.355194091796875,33.43596267700195,28.4307861328125,29.00183868408203,31.023916244506836
APA,2020-03-20,4.25,-45.66%,7.4548659324646,10.536444664001465,12.59083080291748,11.9912691116333,13.020354270935059,10.697184562683105,8.488846778869629,10.131706237792969,13.151734352111816,15.4721097946167,16.922203063964844,16.727081298828125,15.077436447143555,18.323854446411133,19.68282127380371,15.597037315368652,14.293951988220215,16.820072174072266,24.416240692138672,23.652202606201172,21.3431453704834,27.96817398071289,27.780229568481445,36.586849212646484,39.67453384399414,37.39036178588867,36.214622497558594,31.412931442260742,33.13783264160156,35.66887283325195,37.6136474609375,41.02070999145508,39.98771667480469,41.085044860839844,34.67946243286133,29.959556579589844,34.57426452636719,30.69498062133789,30.722488403320312,35.052310943603516,40.526634216308594,38.10795211791992,39.14635467529297,34.355194091796875,32.980995178222656,28.74907684326172,29.00183868408203,31.632415771484375
