ticker,DropDate,Close,PctChange,Close+1M,Close+2M,Close+3M,Close+4M,Close+5M,Close+6M,Close+7M,Close+8M,Close+9M,Close+10M,Close+11M,Close+12M,Close+13M,Close+14M,Close+15M,Close+16M,Close+17M,Close+18M,Close+19M,Close+20M,Close+21M,Close+22M,Close+23M,Close+24M,Close+25M,Close+26M,Close+27M,Close+28M,Close+29M,Close+30M,Close+31M,Close+32M,Close+33M,Close+34M,Close+35M,Close+36M,Close+37M,Close+38M,Close+39M,Close+40M,Close+41M,Close+42M,Close+43M,Close+44M,Close+45M,Close+46M,Close+47M,Close+48M
AAP,2023-06-05,62.77,-32.85%,68.09512329101562,68.47102355957031,64.87940979003906,50.858707427978516,54.67856979370117,51.30097198486328,59.36861801147461,63.11110305786133,70.40770721435547,74.94263458251953,71.80078125,63.45027542114258,57.082881927490234,57.451656341552734,39.491912841796875,38.154693603515625,37.49760055541992,42.85299301147461,46.95060348510742,48.4152717590332,33.940093994140625,32.043006896972656,31.67656898498535,52.10053634643555,53.99256896972656,57.09000015258789,60.439998626708984,58.310001373291016,,,,,,,,,,,,,,,,,,,,
AAP,2023-06-06,63.22,-40.11%,66.9468002319336,68.47102355957031,64.3416519165039,49.92719650268555,54.67856979370117,53.23103713989258,59.744972229003906,64.31266784667969,69.67125701904297,75.70814514160156,71.80078125,62.76006317138672,57.64671325683594,56.826969146728516,38.808658599853516,38.154693603515625,38.165794372558594,44.18938446044922,46.95060348510742,48.29670715332031,33.22868728637695,32.043006896972656,31.31808090209961,52.279781341552734,53.99256896972656,60.43000030517578,61.0,58.310001373291016,,,,,,,,,,,,,,,,,,,,
AAP,2023-06-07,62.72,-36.5%,66.39176940917969,68.47102355957031,60.874874114990234,49.32218933105469,56.33842849731445,54.28290939331055,59.744972229003906,64.04135131835938,71.39608001708984,75.70814514160156,72.43265533447266,62.779510498046875,57.64671325683594,57.578548431396484,37.79354476928711,38.154693603515625,38.30335998535156,46.61650466918945,45.191680908203125,45.40167236328125,34.94791793823242,32.043006896972656,31.228456497192383,51.8814582824707,53.99256896972656,58.34000015258789,61.0,,,,,,,,,,,,,,,,,,,,,
AAP,2023-06-08,61.95,-30.91%,65.8367691040039,67.7603988647461,62.046470642089844,49.32218933105469,55.62430191040039,54.302207946777344,59.744972229003906,62.151798248291016,70.81468200683594,75.70814514160156,72.69512939453125,61.42825698852539,57.64671325683594,59.462364196777344,37.79354476928711,37.920433044433594,37.24210739135742,46.61650466918945,44.739662170410156,44.70014190673828,36.14348602294922,29.948305130004883,31.258331298828125,51.8814582824707,55.476318359375,59.08000183105469,61.0,,,,,,,,,,,,,,,,,,,,,
AIG,2020-03-18,16.36,-33.1%,20.684843063354492,24.77827262878418,28.568666458129883,27.63602066040039,26.025903701782227,24.90239143371582,26.770742416381836,34.297508239746094,33.616424560546875,37.89472198486328,37.7691650390625,43.1757698059082,42.19163131713867,46.146263122558594,42.56180191040039,40.81753921508789,48.839324951171875,48.643821716308594,52.90232849121094,51.284820556640625,48.63612747192383,55.980716705322266,56.74367141723633,56.40852355957031,59.061187744140625,53.8852424621582,48.499298095703125,46.39751052856445,53.316673278808594,51.07000732421875,49.20832443237305,55.96277618408203,57.79737854003906,58.493160247802734,56.15193176269531,46.23989486694336,49.657005310058594,51.40816879272461,53.42804718017578,56.562461853027344,55.20961380004883,59.114105224609375,59.99583053588867,61.6826171875,64.03961944580078,64.79120635986328,65.64878845214844,72.94222259521484
AIG,2020-03-20,16.75,-31.91%,20.684843063354492,24.42118263244629,27.970365524291992,27.63602066040039,25.62997055053711,24.00380516052246,27.26896858215332,34.35089111328125,33.517784118652344,37.742252349853516,39.554019927978516,41.740203857421875,41.108184814453125,45.622581481933594,43.379425048828125,42.907020568847656,48.66671371459961,48.643821716308594,54.47413635253906,52.034175872802734,48.63612747192383,54.08712387084961,56.63337326049805,57.06475067138672,59.53257369995117,51.40818786621094,48.499298095703125,47.91340255737305,50.256988525390625,49.966094970703125,48.50669479370117,56.23407745361328,59.047908782958984,58.73762512207031,56.15193176269531,46.23989486694336,49.543418884277344,51.07686233520508,53.42804718017578,57.39132308959961,55.05718231201172,59.727481842041016,57.0439567565918,61.6826171875,64.19379425048828,66.73764038085938,65.64878845214844,74.29766082763672
AIV,2020-03-23,2.29,-30.29%,3.175058364868164,3.4357123374938965,3.4357123374938965,3.306770086288452,3.3110125064849854,3.0928053855895996,3.129789352416992,3.8426554203033447,4.656543731689453,4.451655864715576,4.637917518615723,5.261894226074219,6.21182918548584,6.537787437438965,6.891684532165527,6.249081611633301,6.081446170806885,6.500535011291504,6.854432582855225,7.366652011871338,7.189703464508057,6.2397685050964355,6.314273834228516,6.835806369781494,6.286334037780762,5.569226264953613,5.680983066558838,7.133825302124023,8.549415588378906,7.335999965667725,7.055999755859375,7.550666809082031,6.832000255584717,7.018666744232178,7.055999755859375,6.449333190917969,7.261333465576172,7.8493332862854,7.438666343688965,8.297333717346191,7.429333209991455,6.561333656311035,5.8520002365112305,6.393333435058594,7.363999843597412,7.214666843414307,6.813333511352539,7.4760003089904785
AIG,2020-03-23,16.81,-30.33%,19.735519409179688,27.00787353515625,28.199125289916992,28.040754318237305,25.99950408935547,23.514480590820312,28.80812644958496,35.38292694091797,33.58055877685547,35.499961853027344,39.79619216918945,40.611595153808594,42.74239730834961,46.84147644042969,43.36125564575195,42.97970199584961,49.20271682739258,49.82268524169922,54.50155258178711,53.8253059387207,52.00048065185547,52.81859588623047,56.569026947021484,57.16642379760742,55.16074752807617,52.618988037109375,46.1277961730957,48.40629577636719,50.470890045166016,46.5608024597168,50.845481872558594,57.029266357421875,59.38640213012695,59.32998275756836,56.7066764831543,44.640193939208984,49.051204681396484,52.790157318115234,52.608707427978516,57.410377502441406,54.89521789550781,59.54538345336914,56.52642822265625,62.497249603271484,64.68519592285156,66.48711395263672,68.72261047363281,74.15245056152344
AIV,2020-03-24,2.38,-31.63%,3.1705403327941895,3.4357123374938965,3.3104279041290283,3.260131359100342,3.3110125064849854,3.077086925506592,3.075237512588501,3.9357731342315674,4.647230625152588,4.451655864715576,4.684483528137207,5.2525811195373535,6.249081611633301,6.537787437438965,6.919623851776123,6.2770209312438965,6.314273834228516,6.379464626312256,6.854432582855225,7.4784088134765625,7.217642784118652,6.2397685050964355,6.500535011291504,6.826493263244629,6.286334037780762,5.643731117248535,5.77411413192749,7.133825302124023,8.633233070373535,6.888000011444092,7.055999755859375,7.6626667976379395,6.645333290100098,7.130666732788086,7.0373334884643555,6.654666900634766,7.261333465576172,7.578666687011719,7.709333419799805,8.297333717346191,7.326666831970215,6.561333656311035,5.936000347137451,6.393333435058594,7.363999843597412,7.1493330001831055,6.691999912261963,7.4760003089904785
ALGN,2025-08-06,136.9,-33.63%,136.86000061035156,131.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
